,country,subnational1,lat,lon,umd_tree_cover_density_2000__threshold,gfw_forest_carbon_gross_removals__Mg_CO2_yr-1,gfw_forest_carbon_net_flux__Mg_CO2e_yr-1,umd_tree_cover_extent_2000__ha
4642,Mozambique,Gaza,-23.328398,32.8066057,50,181,-150,10
4643,Mozambique,Gaza,-23.328398,32.8066057,75,166,-148,0
4644,Mozambique,Inhambane,-22.779116,34.5661741,30,6669665,-2813876,1938680
4645,Mozambique,Inhambane,-22.779116,34.5661741,50,1842299,-168281,403257
4646,Mozambique,Inhambane,-22.779116,34.5661741,75,712230,-582445,5652
4647,Mozambique,Manica,-19.0400995,33.4318137,30,8717634,-836841,2475883
4648,Mozambique,Manica,-19.0400995,33.4318137,50,3117449,1012797,849954
4649,Mozambique,Manica,-19.0400995,33.4318137,75,537151,-75771,42403
4650,Mozambique,Maputo,-25.966213,32.56745,30,1153592,-929612,328702
4651,Mozambique,Maputo,-25.966213,32.56745,50,574093,-495844,120640
4652,Mozambique,Maputo,-25.966213,32.56745,75,302643,-295411,1733
4653,Mozambique,Maputo City,,,30,39296,-36288,2749
4654,Mozambique,Maputo City,,,50,36497,-35367,1456
4655,Mozambique,Maputo City,,,75,34426,-34190,251
4656,Mozambique,Nampula,-14.966969,39.2707752,30,7483878,1759693,2760653
4657,Mozambique,Nampula,-14.966969,39.2707752,50,2937018,1571911,746138
4658,Mozambique,Nampula,-14.966969,39.2707752,75,1569330,-1116909,21330
4659,Mozambique,Nassa,,,30,13510382,-4454003,5684204
4660,Mozambique,Nassa,,,50,3385419,459550,1318966
4661,Mozambique,Nassa,,,75,580627,-351764,5380
4662,Mozambique,Sofala,-19.0771666,34.7164804,30,10776131,-3087538,2904854
4663,Mozambique,Sofala,-19.0771666,34.7164804,50,6036580,-821016,1456932
4664,Mozambique,Sofala,-19.0771666,34.7164804,75,2582344,-1773698,124700
4665,Mozambique,Tete,-15.5205193,32.7682742,30,5732152,-2878964,1779665
4666,Mozambique,Tete,-15.5205193,32.7682742,50,882007,-384414,228414
4667,Mozambique,Tete,-15.5205193,32.7682742,75,194256,-117472,2927
4668,Mozambique,Zambezia,-16.6460178,36.991932,30,23690444,-1747421,6510902
4669,Mozambique,Zambezia,-16.6460178,36.991932,50,15267284,578819,3874364
4670,Mozambique,Zambezia,-16.6460178,36.991932,75,3856563,-3058031,79413
4671,Myanmar,Ayeyarwady,20.3488263,94.9136898,30,5827303,-4510888,641016
4672,Myanmar,Ayeyarwady,20.3488263,94.9136898,50,5303667,-4056227,545874
4673,Myanmar,Ayeyarwady,20.3488263,94.9136898,75,3883899,-2978786,273462
4674,Myanmar,Bago,17.336667,96.479722,30,7964257,-3649691,1788485
4675,Myanmar,Bago,17.336667,96.479722,50,7500376,-3346409,1680721
4676,Myanmar,Bago,17.336667,96.479722,75,4545487,-1779690,1070263
4677,Myanmar,Chin,22.018242,93.5038035,30,9925638,2017225,3195186
4678,Myanmar,Chin,22.018242,93.5038035,50,9295295,1967161,2983975
4679,Myanmar,Chin,22.018242,93.5038035,75,6141473,1571151,2025852
4680,Myanmar,Kachin,26.0207656,97.4919258,30,10568150,2498767,7770291
4681,Myanmar,Kachin,26.0207656,97.4919258,50,9915489,2877292,7548993
4682,Myanmar,Kachin,26.0207656,97.4919258,75,8058275,3126355,6847496
4683,Myanmar,Kayah,19.2812505,97.3291806,30,1812384,247393,885125
4684,Myanmar,Kayah,19.2812505,97.3291806,50,1615479,320078,791933
4685,Myanmar,Kayah,19.2812505,97.3291806,75,786665,499981,396297
4686,Myanmar,Kayin,17.1863135,97.7499316,30,8643339,2576231,2405734
4687,Myanmar,Kayin,17.1863135,97.7499316,50,7872913,2953671,2279208
4688,Myanmar,Kayin,17.1863135,97.7499316,75,4238574,2732266,1532616
4689,Myanmar,Magway,20.2747958,94.7362245,30,2880815,-1444720,1006300
4690,Myanmar,Magway,20.2747958,94.7362245,50,2306542,-1063957,804915
4691,Myanmar,Magway,20.2747958,94.7362245,75,706776,-242145,261107
4692,Myanmar,Mandalay,21.9596834,96.0948743,30,3237900,-1447763,1050527
4693,Myanmar,Mandalay,21.9596834,96.0948743,50,2793532,-1164169,912001
4694,Myanmar,Mandalay,21.9596834,96.0948743,75,1164573,-318026,380030
4695,Myanmar,Mon,16.4494071,97.6288219,30,4401999,-848907,578806
4696,Myanmar,Mon,16.4494071,97.6288219,50,3835044,-568286,521056
4697,Myanmar,Mon,16.4494071,97.6288219,75,1923959,-300875,295402
4698,Myanmar,Naypyitaw,19.7753289,96.1032552,30,7733,-6826,104
4699,Myanmar,Naypyitaw,19.7753289,96.1032552,50,7569,-7131,12
4700,Myanmar,Naypyitaw,19.7753289,96.1032552,75,7552,-7260,0
4701,Myanmar,Rakhine,19.5212991,94.0072428,30,13188551,-8295406,2525290
4702,Myanmar,Rakhine,19.5212991,94.0072428,50,12808476,-8004366,2450038
4703,Myanmar,Rakhine,19.5212991,94.0072428,75,10696452,-6668049,2009904
4704,Myanmar,Sagaing,24.4741444,95.4750045,30,11192750,1071458,6086826
4705,Myanmar,Sagaing,24.4741444,95.4750045,50,10268170,1434784,5747692
4706,Myanmar,Sagaing,24.4741444,95.4750045,75,6363429,2162084,4198099
4707,Myanmar,Shan,21.5122404,98.0098362,30,29880074,9621595,11054609
4708,Myanmar,Shan,21.5122404,98.0098362,50,26212667,10030191,9752105
4709,Myanmar,Shan,21.5122404,98.0098362,75,12832801,7434891,4775709
4710,Myanmar,Tanintharyi,12.1091546,98.8165256,30,11847550,2420115,3747521
4711,Myanmar,Tanintharyi,12.1091546,98.8165256,50,11365022,2662499,3669077
4712,Myanmar,Tanintharyi,12.1091546,98.8165256,75,9426154,3104308,3325140
4713,Myanmar,Yangon,16.7967129,96.1609916,30,820067,-594394,127542
4714,Myanmar,Yangon,16.7967129,96.1609916,50,693573,-495097,106089
4715,Myanmar,Yangon,16.7967129,96.1609916,75,399088,-298578,54305
4716,Mexico,Aguascalientes,21.880487,-102.2967195,30,28520,-28378,17334
4717,Mexico,Aguascalientes,21.880487,-102.2967195,50,11190,-11125,6630
4718,Mexico,Aguascalientes,21.880487,-102.2967195,75,4551,-4524,2260
4719,Mexico,Baja California,30.0338923,-115.1425107,30,95246,-51811,49269
4720,Mexico,Baja California,30.0338923,-115.1425107,50,61248,-36781,18539
4721,Mexico,Baja California,30.0338923,-115.1425107,75,48016,-42164,3610
4722,Mexico,Baja California Sur,25.5818014,-111.5706164,30,1006198,-999051,49358
4723,Mexico,Baja California Sur,25.5818014,-111.5706164,50,900727,-899034,19363
4724,Mexico,Baja California Sur,25.5818014,-111.5706164,75,844857,-844371,4076
4725,Mexico,Campeche,19.0,-90.5,30,18167494,-2617615,4452318
4726,Mexico,Campeche,19.0,-90.5,50,17446813,-2244726,4319270
4727,Mexico,Campeche,19.0,-90.5,75,14980232,-1486944,3854984
4728,Mexico,Chiapas,16.5000001,-92.5000001,30,19890581,-2616362,4810907
4729,Mexico,Chiapas,16.5000001,-92.5000001,50,17345382,-705914,4276001
4730,Mexico,Chiapas,16.5000001,-92.5000001,75,13358435,1387341,3449493
4731,Mexico,Chihuahua,28.5000001,-106.0000001,30,4530268,-4319686,3257550
4732,Mexico,Chihuahua,28.5000001,-106.0000001,50,3126322,-2955269,2249593
4733,Mexico,Chihuahua,28.5000001,-106.0000001,75,1814942,-1701210,1293123
4734,Mexico,Coahuila,27.3333331,-102.0000001,30,904678,-830827,657310
4735,Mexico,Coahuila,27.3333331,-102.0000001,50,657167,-600704,412793
4736,Mexico,Coahuila,27.3333331,-102.0000001,75,420183,-382579,210047
4737,Mexico,Colima,19.166667,-104.0,30,1977162,-1854839,303087
4738,Mexico,Colima,19.166667,-104.0,50,1559120,-1462217,235816
4739,Mexico,Colima,19.166667,-104.0,75,935455,-888025,132550
4740,Mexico,Distrito Federal,19.4326296,-99.1331785,30,360033,-240020,56557
4741,Mexico,Distrito Federal,19.4326296,-99.1331785,50,235166,-133803,28895
4742,Mexico,Distrito Federal,19.4326296,-99.1331785,75,139967,-59654,8535
4743,Mexico,Distrito Federal,19.4326296,-99.1331785,30,150976,-142643,39078
4744,Mexico,Distrito Federal,19.4326296,-99.1331785,50,124179,-116326,31871
4745,Mexico,Distrito Federal,19.4326296,-99.1331785,75,61987,-57496,15444
4746,Mexico,Durango,24.833333,-104.833333,30,5858359,-5621631,3008794
4747,Mexico,Durango,24.833333,-104.833333,50,4324340,-4123147,2257240
4748,Mexico,Durango,24.833333,-104.833333,75,2776230,-2645964,1477648
4749,Mexico,Guanajuato,20.9876996,-101.0,30,997907,-970052,276430
4750,Mexico,Guanajuato,20.9876996,-101.0,50,534408,-510747,138428
4751,Mexico,Guanajuato,20.9876996,-101.0,75,246544,-232858,57184
4752,Mexico,Guerrero,17.666667,-100.0,30,12934982,-10415359,3043895
4753,Mexico,Guerrero,17.666667,-100.0,50,8616873,-6472251,2054303
4754,Mexico,Guerrero,17.666667,-100.0,75,4556439,-3300375,1093159
4755,Mexico,Hidalgo,20.5,-99.0,30,3448171,-2214322,788356
4756,Mexico,Hidalgo,20.5,-99.0,50,2837679,-1647135,650590
4757,Mexico,Hidalgo,20.5,-99.0,75,1868725,-910653,443925
4758,Mexico,Jalisco,20.3333331,-103.6666671,30,11956934,-10684213,2453894
4759,Mexico,Jalisco,20.3333331,-103.6666671,50,8093450,-7048719,1634787
4760,Mexico,Jalisco,20.3333331,-103.6666671,75,4502751,-3871264,906443
4761,Mexico,Michoacán,19.207098,-101.878113,30,10945523,-8819903,2386411
4762,Mexico,Michoacán,19.207098,-101.878113,50,7551194,-5661439,1646340
4763,Mexico,Michoacán,19.207098,-101.878113,75,4489552,-3189439,978900
4764,Mexico,Morelos,18.75,-99.0,30,439028,-424114,111340
4765,Mexico,Morelos,18.75,-99.0,50,188200,-175949,51042
4766,Mexico,Morelos,18.75,-99.0,75,83914,-75661,22740
4767,Mexico,México,23.6585116,-102.0077097,30,2313197,-2096165,624511
4768,Mexico,México,23.6585116,-102.0077097,50,1620476,-1437081,451777
4769,Mexico,México,23.6585116,-102.0077097,75,868780,-751784,237530
4770,Mexico,Nayarit,22.0000001,-105.0000001,30,7365076,-6451637,1231154
4771,Mexico,Nayarit,22.0000001,-105.0000001,50,5791821,-4934989,874914
4772,Mexico,Nayarit,22.0000001,-105.0000001,75,4318973,-3589996,552913
4773,Mexico,Nuevo León,26.2384363,-99.8873,30,3004980,-2612648,1075201
4774,Mexico,Nuevo León,26.2384363,-99.8873,50,2211954,-1971982,755153
4775,Mexico,Nuevo León,26.2384363,-99.8873,75,1308889,-1183960,417531
4776,Mexico,Oaxaca,17.0,-96.5,30,20510078,-11083575,5142057
4777,Mexico,Oaxaca,17.0,-96.5,50,16145131,-7195614,4269149
4778,Mexico,Oaxaca,17.0,-96.5,75,10713022,-3126466,3132551
4779,Mexico,Puebla,18.833333,-98.0,30,4380588,-2993403,966559
4780,Mexico,Puebla,18.833333,-98.0,50,3293730,-1998128,721781
4781,Mexico,Puebla,18.833333,-98.0,75,2291203,-1274464,501022
4782,Mexico,Querétaro,20.8052225,-99.8837376,30,1482696,-1437800,359403
4783,Mexico,Querétaro,20.8052225,-99.8837376,50,1039080,-999212,249849
4784,Mexico,Querétaro,20.8052225,-99.8837376,75,506277,-477765,126327
4785,Mexico,Quintana Roo,19.6666671,-88.5000001,30,16119542,-6031690,3744007
4786,Mexico,Quintana Roo,19.6666671,-88.5000001,50,15929995,-5913223,3709853
4787,Mexico,Quintana Roo,19.6666671,-88.5000001,75,15419480,-5705262,3620864
4788,Mexico,San Luis Potosí,22.5000001,-100.4949145,30,4369666,-2757661,1227758
4789,Mexico,San Luis Potosí,22.5000001,-100.4949145,50,3412518,-1906225,957624
4790,Mexico,San Luis Potosí,22.5000001,-100.4949145,75,1946943,-860337,586651
4791,Mexico,Sinaloa,25.0000001,-107.5000001,30,10467431,-9785746,2519945
4792,Mexico,Sinaloa,25.0000001,-107.5000001,50,7951795,-7436298,1756269
4793,Mexico,Sinaloa,25.0000001,-107.5000001,75,4841918,-4621624,856958
4794,Mexico,Sonora,29.3333331,-110.6666671,30,2421153,-2364022,864634
4795,Mexico,Sonora,29.3333331,-110.6666671,50,957504,-938744,336767
4796,Mexico,Sonora,29.3333331,-110.6666671,75,375183,-370134,100571
4797,Mexico,Tabasco,17.9999288,-92.6681659,30,6385676,-2917354,846920
4798,Mexico,Tabasco,17.9999288,-92.6681659,50,5530171,-2291889,706165
4799,Mexico,Tabasco,17.9999288,-92.6681659,75,4461331,-1755646,526180
4800,Mexico,Tamaulipas,23.9891553,-98.7026825,30,9275731,-7707452,2389064
4801,Mexico,Tamaulipas,23.9891553,-98.7026825,50,6964965,-5750661,1780451
4802,Mexico,Tamaulipas,23.9891553,-98.7026825,75,3946767,-3294793,1043950
4803,Mexico,Tlaxcala,19.416667,-98.166667,30,204509,-168966,59807
4804,Mexico,Tlaxcala,19.416667,-98.166667,50,169400,-136506,48760
4805,Mexico,Tlaxcala,19.416667,-98.166667,75,104331,-81474,26988
4806,Mexico,Veracruz,19.333333,-96.666667,30,17183864,-7382135,3092975
4807,Mexico,Veracruz,19.333333,-96.666667,50,14173369,-5114551,2549882
4808,Mexico,Veracruz,19.333333,-96.666667,75,9208053,-2544297,1630106
4809,Mexico,Yucatán,20.6845957,-88.8755669,30,16208964,-7539906,3028546
4810,Mexico,Yucatán,20.6845957,-88.8755669,50,15249034,-6906064,2797010
4811,Mexico,Yucatán,20.6845957,-88.8755669,75,12112343,-5269876,2119529
4812,Mexico,Zacatecas,23.0916177,-102.9333954,30,547862,-541630,291053
4813,Mexico,Zacatecas,23.0916177,-102.9333954,50,264929,-261847,150162
4814,Mexico,Zacatecas,23.0916177,-102.9333954,75,116462,-115460,64459
4815,Namibia,!Karas,-26.8752094,17.7634818,30,5,-2,10
4816,Namibia,!Karas,-26.8752094,17.7634818,50,0,2,0
4817,Namibia,!Karas,-26.8752094,17.7634818,75,0,0,0
4818,Namibia,Erongo,-22.0278147,15.389358,30,255,-194,58
4819,Namibia,Erongo,-22.0278147,15.389358,50,170,-134,18
4820,Namibia,Erongo,-22.0278147,15.389358,75,135,-135,0
4821,Namibia,Hardap,-24.4140944,17.4134051,30,64,-37,40
4822,Namibia,Hardap,-24.4140944,17.4134051,50,41,-29,18
4823,Namibia,Hardap,-24.4140944,17.4134051,75,19,-19,1
4824,Namibia,Kavango,-19.2632632,17.708643,30,10282,-9092,651
4825,Namibia,Kavango,-19.2632632,17.708643,50,8241,-8054,9
4826,Namibia,Kavango,-19.2632632,17.708643,75,8223,-8101,0
4827,Namibia,Khomas,-22.9082553,17.09198,30,944,-907,17
4828,Namibia,Khomas,-22.9082553,17.09198,50,896,-869,6
4829,Namibia,Khomas,-22.9082553,17.09198,75,878,-875,1
4830,Namibia,Kunene,-19.6792809,13.9756564,30,7533,-7348,131
4831,Namibia,Kunene,-19.6792809,13.9756564,50,7286,-7207,44
4832,Namibia,Kunene,-19.6792809,13.9756564,75,7148,-7134,1
4833,Namibia,Ohangwena,-17.5877369,16.7737955,30,1284,3743,448
4834,Namibia,Ohangwena,-17.5877369,16.7737955,50,1101,2516,225
4835,Namibia,Ohangwena,-17.5877369,16.7737955,75,1063,-175,36
4836,Namibia,Omaheke,-21.9074676,19.3929661,30,38,-19,16
4837,Namibia,Omaheke,-21.9074676,19.3929661,50,16,-12,4
4838,Namibia,Omaheke,-21.9074676,19.3929661,75,7,-7,0
4839,Namibia,Omusati,-18.2862314,14.8856679,30,43,-9,7
4840,Namibia,Omusati,-18.2862314,14.8856679,50,30,2,4
4841,Namibia,Omusati,-18.2862314,14.8856679,75,26,-17,1
4842,Namibia,Oshana,-18.4702308,15.7434419,30,7,4,2
4843,Namibia,Oshana,-18.4702308,15.7434419,50,5,5,2
4844,Namibia,Oshana,-18.4702308,15.7434419,75,1,3,0
4845,Namibia,Oshikoto,-18.5464046,17.1019606,30,785,981,180
4846,Namibia,Oshikoto,-18.5464046,17.1019606,50,671,766,92
4847,Namibia,Oshikoto,-18.5464046,17.1019606,75,644,-463,6
4848,Namibia,Otjozondjupa,-19.9424962,18.395886,30,1431,64,502
4849,Namibia,Otjozondjupa,-19.9424962,18.395886,50,657,-615,15
4850,Namibia,Otjozondjupa,-19.9424962,18.395886,75,611,-598,1
4851,Namibia,Zambezi,-17.6912922,24.1377371,30,28134,-25426,2185
4852,Namibia,Zambezi,-17.6912922,24.1377371,50,20991,-20429,161
4853,Namibia,Zambezi,-17.6912922,24.1377371,75,20436,-20008,7
4854,Nepal,Central,-6.4955532,110.8440229,30,18805,-17663,4184
4855,Nepal,Central,-6.4955532,110.8440229,50,4010,-3501,141
4856,Nepal,Central,-6.4955532,110.8440229,75,3610,-3524,5
4857,Nepal,Central,-6.4955532,110.8440229,30,1685610,-1564217,420186
4858,Nepal,Central,-6.4955532,110.8440229,50,1584548,-1465693,402314
4859,Nepal,Central,-6.4955532,110.8440229,75,1445104,-1331983,376003
4860,Nepal,Central,-6.4955532,110.8440229,30,5231700,-167875,750595
4861,Nepal,Central,-6.4955532,110.8440229,50,3357357,182991,465307
4862,Nepal,Central,-6.4955532,110.8440229,75,472347,62146,18025
4863,Nepal,Central,-6.4955532,110.8440229,30,4192611,-3765965,1160588
4864,Nepal,Central,-6.4955532,110.8440229,50,3481695,-3123775,987702
4865,Nepal,Central,-6.4955532,110.8440229,75,1327181,-1135990,448751
4866,Nepal,Central,-6.4955532,110.8440229,30,5228223,-3252554,2663684
4867,Nepal,Central,-6.4955532,110.8440229,50,5025644,-3058486,2605597
4868,Nepal,Central,-6.4955532,110.8440229,75,4594461,-2679008,2475829
4869,Nepal,Central,-6.4955532,110.8440229,30,475523,-387323,65704
4870,Nepal,Central,-6.4955532,110.8440229,50,308279,-232094,43880
4871,Nepal,Central,-6.4955532,110.8440229,75,156982,-105925,21650
4872,Nepal,Central,-6.4955532,110.8440229,30,264593,-171759,60108
4873,Nepal,Central,-6.4955532,110.8440229,50,260254,-167703,59328
4874,Nepal,Central,-6.4955532,110.8440229,75,247011,-156760,56855
4875,Nepal,Central,-6.4955532,110.8440229,30,5540593,-900420,2086299
4876,Nepal,Central,-6.4955532,110.8440229,50,849445,-208603,169780
4877,Nepal,Central,-6.4955532,110.8440229,75,452214,-274285,453
4878,Nepal,East,50.8583165,0.4631185,30,35401253,-21789640,10563151
4879,Nepal,East,50.8583165,0.4631185,50,30413782,-17315106,9545548
4880,Nepal,East,50.8583165,0.4631185,75,23882043,-14893712,8049476
4881,Nepal,East,50.8583165,0.4631185,30,2492818,-2303874,854341
4882,Nepal,East,50.8583165,0.4631185,50,1616572,-1466590,627950
4883,Nepal,East,50.8583165,0.4631185,75,362183,-293186,210830
4884,Nepal,Far-Western,27.6909113,85.3306772,30,1269196,-1025586,890319
4885,Nepal,Far-Western,27.6909113,85.3306772,50,1135690,-917990,795128
4886,Nepal,Far-Western,27.6909113,85.3306772,75,737247,-585771,517521
4887,Nepal,Mid-Western,28.0791619,81.6431896,30,1991460,-1681962,1339693
4888,Nepal,Mid-Western,28.0791619,81.6431896,50,1701772,-1427104,1131242
4889,Nepal,Mid-Western,28.0791619,81.6431896,75,874169,-687614,569680
4890,Nepal,West,52.3647667,4.8620257,30,4054329,-2791142,728100
4891,Nepal,West,52.3647667,4.8620257,50,1931536,-878458,357121
4892,Nepal,West,52.3647667,4.8620257,75,276175,67894,63474
4893,Nepal,West,52.3647667,4.8620257,30,1783114,-1565592,916094
4894,Nepal,West,52.3647667,4.8620257,50,1491711,-1289767,766162
4895,Nepal,West,52.3647667,4.8620257,75,799612,-651233,385136
4896,Netherlands,Drenthe,52.9067922,6.6368423,30,320413,-257632,43205
4897,Netherlands,Drenthe,52.9067922,6.6368423,50,263996,-202913,34331
4898,Netherlands,Drenthe,52.9067922,6.6368423,75,150390,-103709,17631
4899,Netherlands,Flevoland,52.4484375,5.4235397,30,124948,-105322,23808
4900,Netherlands,Flevoland,52.4484375,5.4235397,50,112074,-92640,21144
4901,Netherlands,Flevoland,52.4484375,5.4235397,75,83536,-65525,15207
4902,Netherlands,Fryslân,53.0923689,5.777043,30,192080,-178630,31227
4903,Netherlands,Fryslân,53.0923689,5.777043,50,137724,-124623,21711
4904,Netherlands,Fryslân,53.0923689,5.777043,75,68795,-57743,9535
4905,Netherlands,Gelderland,52.1014041,5.9515701,30,1185463,-1024475,143059
4906,Netherlands,Gelderland,52.1014041,5.9515701,50,1022416,-868771,122490
4907,Netherlands,Gelderland,52.1014041,5.9515701,75,744891,-619876,86818
4908,Netherlands,Groningen,53.2190652,6.5680077,30,88029,-81120,13102
4909,Netherlands,Groningen,53.2190652,6.5680077,50,59179,-52538,8376
4910,Netherlands,Groningen,53.2190652,6.5680077,75,27975,-23754,2785
4911,Netherlands,IJsselmeer,52.8092638,5.3748089,30,7053,-6759,1301
4912,Netherlands,IJsselmeer,52.8092638,5.3748089,50,5062,-4779,915
4913,Netherlands,IJsselmeer,52.8092638,5.3748089,75,1813,-1586,290
4914,Netherlands,Limburg,51.2015196,5.9046302,30,366605,-313691,43209
4915,Netherlands,Limburg,51.2015196,5.9046302,50,312591,-261103,36550
4916,Netherlands,Limburg,51.2015196,5.9046302,75,212837,-171494,24149
4917,Netherlands,Noord-Brabant,51.6017723,5.4441391,30,896540,-745679,109186
4918,Netherlands,Noord-Brabant,51.6017723,5.4441391,50,743312,-597018,90029
4919,Netherlands,Noord-Brabant,51.6017723,5.4441391,75,448960,-337855,52841
4920,Netherlands,Noord-Holland,52.7212825,4.820665,30,254408,-233372,39582
4921,Netherlands,Noord-Holland,52.7212825,4.820665,50,184324,-164859,27506
4922,Netherlands,Noord-Holland,52.7212825,4.820665,75,105155,-90895,14383
4923,Netherlands,Overijssel,52.4254143,6.4610611,30,510456,-430018,67451
4924,Netherlands,Overijssel,52.4254143,6.4610611,50,425911,-347424,55210
4925,Netherlands,Overijssel,52.4254143,6.4610611,75,268793,-203884,32683
4926,Netherlands,Utrecht,52.0907006,5.1215634,30,281133,-245611,35865
4927,Netherlands,Utrecht,52.0907006,5.1215634,50,232279,-197564,28720
4928,Netherlands,Utrecht,52.0907006,5.1215634,75,156700,-126884,17880
4929,Netherlands,Zeeland,51.4162975,3.7028061,30,74985,-68539,9685
4930,Netherlands,Zeeland,51.4162975,3.7028061,50,51659,-45688,6332
4931,Netherlands,Zeeland,51.4162975,3.7028061,75,26141,-22358,2703
4932,Netherlands,Zeeuwse meren,,,30,3064,-2828,565
4933,Netherlands,Zeeuwse meren,,,50,2102,-1880,381
4934,Netherlands,Zeeuwse meren,,,75,723,-631,117
4935,Netherlands,Zuid Hollandse Meren,,,30,197812,-188125,31809
4936,Netherlands,Zuid Hollandse Meren,,,50,132495,-123731,20275
4937,Netherlands,Zuid Hollandse Meren,,,75,61931,-55756,8039
4938,Netherlands,Zuid-Holland,51.9966792,4.5597397,30,197812,-188125,31809
4939,Netherlands,Zuid-Holland,51.9966792,4.5597397,50,132495,-123731,20275
4940,Netherlands,Zuid-Holland,51.9966792,4.5597397,75,61931,-55756,8039
4941,New Caledonia,Nord,-20.940436,164.9786537,30,2274,-2267,0
4942,New Caledonia,Nord,-20.940436,164.9786537,50,2274,-2267,0
4943,New Caledonia,Nord,-20.940436,164.9786537,75,2274,-2267,0
4944,New Caledonia,Nord,-20.940436,164.9786537,30,618929,-546314,109435
4945,New Caledonia,Nord,-20.940436,164.9786537,50,529018,-462885,92139
4946,New Caledonia,Nord,-20.940436,164.9786537,75,418881,-365508,70774
4947,New Caledonia,Nord,-20.940436,164.9786537,30,4946306,-4722319,736985
4948,New Caledonia,Nord,-20.940436,164.9786537,50,3622049,-3477008,524929
4949,New Caledonia,Nord,-20.940436,164.9786537,75,2403045,-2335339,329619
4950,New Caledonia,Sud,-22.2316668,166.4688168,30,544559,-227996,100183
4951,New Caledonia,Sud,-22.2316668,166.4688168,50,452528,-150311,83105
4952,New Caledonia,Sud,-22.2316668,166.4688168,75,324082,-62258,58786
4953,New Caledonia,Sud,-22.2316668,166.4688168,30,3367183,-3180243,513023
4954,New Caledonia,Sud,-22.2316668,166.4688168,50,2343839,-2217048,346313
4955,New Caledonia,Sud,-22.2316668,166.4688168,75,1654744,-1584057,231432
4956,New Caledonia,Îles Loyauté,-20.9328607,167.1657848,30,1119851,-1073114,190320
4957,New Caledonia,Îles Loyauté,-20.9328607,167.1657848,50,1060270,-1019177,180096
4958,New Caledonia,Îles Loyauté,-20.9328607,167.1657848,75,969122,-938965,164268
4959,New Zealand,Auckland,-36.852095,174.7631803,30,1132857,-233062,186352
4960,New Zealand,Auckland,-36.852095,174.7631803,50,1095169,-208383,175975
4961,New Zealand,Auckland,-36.852095,174.7631803,75,985653,-133458,146946
4962,New Zealand,Bay of Plenty,-37.9503756,176.9382874,30,4129613,1326221,831037
4963,New Zealand,Bay of Plenty,-37.9503756,176.9382874,50,4052208,1356646,817874
4964,New Zealand,Bay of Plenty,-37.9503756,176.9382874,75,3842558,1438967,776862
4965,New Zealand,Canterbury,-43.4941762,171.8098448,30,4972409,-2666371,757988
